source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 155	H3255_F1_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F1_03202014_1.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 156	H3255_F1_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F1_03202014_2.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 157	H3255_F2_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F2_03202014_1.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 158	H3255_F2_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F2_03202014_2.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 159	H3255_F3_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F3_03202014_1.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 160	H3255_F3_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F3_03202014_2.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 161	H3255_F4_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F4_03202014_1.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 162	H3255_F4_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F4_03202014_2.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 163	H3255_F5_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F5_03202014_1.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 164	H3255_F5_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F5_03202014_2.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 165	H3255_F6_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F6_03202014_1.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 166	H3255_F6_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_F6_03202014_2.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 167	H3255_FTwash_03202014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_FTwash_03202014_1.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-9	Homo sapiens	lung	not available	H3255	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 168	H3255_FTwash_03202014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/H3255_FTwash_03202014_2.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	H3255
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 169	baby_PC9_memRPF1_20131026_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF1_20131026_1.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 170	baby_PC9_memRPF1_20131026_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF1_20131026_2.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 171	baby_PC9_memRPF2_20131028_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF2_20131028_1.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 172	baby_PC9_memRPF2_20131028_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF2_20131028_2.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 173	baby_PC9_memRPF3_20131028_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF3_20131028_1.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 174	baby_PC9_memRPF3_20131028_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF3_20131028_2.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 175	baby_PC9_memRPF4_20131028_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF4_20131028_1.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 176	baby_PC9_memRPF4_20131028_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF4_20131028_2.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 177	baby_PC9_memRPF5_20131026_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF5_20131026_1.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 178	baby_PC9_memRPF5_20131026_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF5_20131026_2.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 179	baby_PC9_memRPF67_20131026_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF67_20131026_1.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 180	baby_PC9_memRPF67_20131026_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPF67_20131026_2.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 181	baby_PC9_memRPFTwash_20131026_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPFTwash_20131026_1.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 182	baby_PC9_memRPFTwash_20131026_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/baby_PC9_memRPFTwash_20131026_2.wiff.scan	1	7	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 183	PC9_F1_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F1_03182014_1.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 184	PC9_F1_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F1_03182014_2.wiff.scan	1	1	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 185	PC9_F2_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F2_03182014_1.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 186	PC9_F2_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F2_03182014_2.wiff.scan	1	2	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 187	PC9_F3_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F3_03182014_1.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 188	PC9_F3_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F3_03182014_2.wiff.scan	1	3	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 189	PC9_F4_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F4_03182014_1.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 190	PC9_F4_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F4_03182014_2.wiff.scan	1	4	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 191	PC9_F5_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F5_03182014_1.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 192	PC9_F5_03182014_2.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F5_03182014_2.wiff.scan	1	5	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
PXD002224-Sample-10	Homo sapiens	lung	not available	PC9	not applicable	Non-small cell lung carcinoma	not applicable	female	not applicable	1	run 193	PC9_F6_03182014_1.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/07/PXD002224/PC9_F6_03182014_1.wiff.scan	1	6	AC=MS:1002038;NT=label free sample	NT=TripleTOF 5600;AC=MS:1000932	AC=MS:1001313;NT=Trypsin/P	"NT=Deamidated;MT=Variable;TA=Q,N;AC=UNIMOD:7"	NT=Carbamidomethyl;MT=Variable;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	not available	not available	20 ppm	0.1 Da	PC9
