source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000296-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run7	proteomic profiling by mass spectrometry	07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KhAvsxAXX9yuzjq-RSLhDm8YihxIeP2VFfwDmoPZeKuIzQWuMjTvijCatpTW2pzA4yq6Tp9ct7J9gEavg0EyDtLZ3JtAnaVr4WFXrGnXsMOIiqzl8Ncfds5zKZgIcNbon2eK7LzXKtg59DNR5xlw2QE-T7tFNCXXkgKH45RjJ-PTe0wgAMPGOh~PkqQf-G6MHZWZ4-W3kqqz2ehQDtl6T--Ye81dIQzy6HTMXIPoanlMa9hSHtcp-NEm45CSWRw3tEMRJ6zP5WL292tSTGhWqH07zAD~H7mVSeew~7Im3hie9tmnsiXBpwAnLxTCJa-gM4sFgGzkw52y-xpKXtU4~g__	1	7	tmt_129c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run7	proteomic profiling by mass spectrometry	07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KhAvsxAXX9yuzjq-RSLhDm8YihxIeP2VFfwDmoPZeKuIzQWuMjTvijCatpTW2pzA4yq6Tp9ct7J9gEavg0EyDtLZ3JtAnaVr4WFXrGnXsMOIiqzl8Ncfds5zKZgIcNbon2eK7LzXKtg59DNR5xlw2QE-T7tFNCXXkgKH45RjJ-PTe0wgAMPGOh~PkqQf-G6MHZWZ4-W3kqqz2ehQDtl6T--Ye81dIQzy6HTMXIPoanlMa9hSHtcp-NEm45CSWRw3tEMRJ6zP5WL292tSTGhWqH07zAD~H7mVSeew~7Im3hie9tmnsiXBpwAnLxTCJa-gM4sFgGzkw52y-xpKXtU4~g__	1	7	tmt_130n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run7	proteomic profiling by mass spectrometry	07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KhAvsxAXX9yuzjq-RSLhDm8YihxIeP2VFfwDmoPZeKuIzQWuMjTvijCatpTW2pzA4yq6Tp9ct7J9gEavg0EyDtLZ3JtAnaVr4WFXrGnXsMOIiqzl8Ncfds5zKZgIcNbon2eK7LzXKtg59DNR5xlw2QE-T7tFNCXXkgKH45RjJ-PTe0wgAMPGOh~PkqQf-G6MHZWZ4-W3kqqz2ehQDtl6T--Ye81dIQzy6HTMXIPoanlMa9hSHtcp-NEm45CSWRw3tEMRJ6zP5WL292tSTGhWqH07zAD~H7mVSeew~7Im3hie9tmnsiXBpwAnLxTCJa-gM4sFgGzkw52y-xpKXtU4~g__	1	7	tmt_130c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run7	proteomic profiling by mass spectrometry	07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/07_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=KhAvsxAXX9yuzjq-RSLhDm8YihxIeP2VFfwDmoPZeKuIzQWuMjTvijCatpTW2pzA4yq6Tp9ct7J9gEavg0EyDtLZ3JtAnaVr4WFXrGnXsMOIiqzl8Ncfds5zKZgIcNbon2eK7LzXKtg59DNR5xlw2QE-T7tFNCXXkgKH45RjJ-PTe0wgAMPGOh~PkqQf-G6MHZWZ4-W3kqqz2ehQDtl6T--Ye81dIQzy6HTMXIPoanlMa9hSHtcp-NEm45CSWRw3tEMRJ6zP5WL292tSTGhWqH07zAD~H7mVSeew~7Im3hie9tmnsiXBpwAnLxTCJa-gM4sFgGzkw52y-xpKXtU4~g__	1	7	tmt_131	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_126	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_127n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_127c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_128n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_128c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_129n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_129c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_130n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_130c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run8	proteomic profiling by mass spectrometry	08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/08_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CR0nKtDkBpWU4Zt-vDg6T80Vn5Hp2Iayb2am-okf98RcYM3pY2uDAJUk4t-MGlnASfD4awR4vv9URRpD2wmCv-rtzSk-EkHV4oDF6V6CGywz6jaqGWmKDrbAX2XwFjFtJGcwSWCj0QFl1yEo-WpzC40nEgXlVIJhml2W4t0aTDMC1Z5mDoC6Cq4Ty-ke1HXnNTCwGF5llWq4cTh2Cpf9Fc7ikyZQRQ238EKZXk5WS2m67UBJrawQodpt2B77uiLDcbfwc-9ZXrHOBG5gajpS8hQ4NQDwSe3PlHv1byQJhTl53y02NdcqmonBoOZpVddICwwQiO~FC5T2ibZvsMP1xQ__	1	8	tmt_131	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run9	proteomic profiling by mass spectrometry	09_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/09_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ChYBQ5SfJbIwJMp7SALu2ePv7y7~qRz2SZyED0NWVlXAVh4TkFWxvwQQpgjE-GTU8ARRxi-ZNRxZWWekLjDLQjt6JSVeTS9oQljK34rPX1xhR4Ar2hLIfbDEPZAd2v0JXv4Ub~ApzNUlxNHLcaQQv-iTi2Y3634kptBw8ggMzai9j2jSOb0tmsMkSaKCNwHscNMrqkmhbfUZ22R3eeg-cXSlI6bHwKODSMEa9xiZ6IBaeyjXxycpBi1q7K-NGMMdVcNUEPxqIP7UUJUk9ri-97emVeelwVxWoKowGKLIHjTglI8Z73z4yWX1vpQrKpRXY7yPLP8ecwGhirDqXa4h3A__	1	9	tmt_126	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run9	proteomic profiling by mass spectrometry	09_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/09_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ChYBQ5SfJbIwJMp7SALu2ePv7y7~qRz2SZyED0NWVlXAVh4TkFWxvwQQpgjE-GTU8ARRxi-ZNRxZWWekLjDLQjt6JSVeTS9oQljK34rPX1xhR4Ar2hLIfbDEPZAd2v0JXv4Ub~ApzNUlxNHLcaQQv-iTi2Y3634kptBw8ggMzai9j2jSOb0tmsMkSaKCNwHscNMrqkmhbfUZ22R3eeg-cXSlI6bHwKODSMEa9xiZ6IBaeyjXxycpBi1q7K-NGMMdVcNUEPxqIP7UUJUk9ri-97emVeelwVxWoKowGKLIHjTglI8Z73z4yWX1vpQrKpRXY7yPLP8ecwGhirDqXa4h3A__	1	9	tmt_127n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
