source name	characteristics[organism]	characteristics[organism part]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[developmental stage]	assay name	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[cleavage agent details]	comment[fractionation method]	comment[instrument]	comment[separation]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	Material Type	factor value[cell line]
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 86	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_16.raw	1	86	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_16.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 87	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_17.raw	1	87	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_17.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 88	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_18.raw	1	88	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_18.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 89	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_19.raw	1	89	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_19.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 90	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_20.raw	1	90	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_20.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 91	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_21.raw	1	91	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_21.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 93	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_23.raw	1	92	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_23.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 94	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_24.raw	1	93	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_24.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 95	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_25.raw	1	94	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_25.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 96	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_26.raw	1	95	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_26.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 97	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_27.raw	1	96	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_27.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 98	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_28.raw	1	97	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_28.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 99	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_29.raw	1	98	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_29.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 100	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_30.raw	1	99	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_30.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 101	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_31.raw	1	100	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_31.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 102	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_32.raw	1	101	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_32.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 103	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_33.raw	1	102	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_33.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 104	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_34.raw	1	103	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_34.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 105	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_35.raw	1	104	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_35.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 106	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_36.raw	1	105	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_36.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 107	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_37.raw	1	106	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_37.raw	cell line	HeLa
PXD004452-Sample-1	Homo sapiens	cervix	HeLa	Black	31Y	Female	epithelial cervix carcinoma	epithelial	1	adult	run 108	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/06/PXD004452/20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_38.raw	1	107	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	AC=PRIDE:0000564; NT=High-pH reversed-phase chromatography	NT=Q Exactive;AC=MS:1001911	NT=High-pH reversed-phase chromatography;AC=PRIDE:0000564	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:67;PP=Protein N-term;MT=Variable	NT=Methyl;AC=UNIMOD:34;TA=R;MT=Variable	NT=Gln->pyro-Glu;TA=E;AC=UNIMOD:27;PP=Any N-term;MT=variable	NT=Gln->pyro-Glu;TA=Q;AC=UNIMOD:28;PP=Any N-term;MT=variable	"NT=Phospho;TA=S,T,Y;MT=Variable;AC=UNIMOD:21"	AC=MS:1000422;NT=HCD	20 ppm	10 ppm	20150410_QE3_UPLC9_DBJ_SA_46fractions_Rep1_38.raw	cell line	HeLa
