source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	characteristics[depletion]	assay name	Technology Type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 128	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F8.raw	8	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 129	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F9.raw	9	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 130	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F10.raw	10	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 131	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F11.raw	11	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 132	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F12.raw	12	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 133	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F13.raw	13	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 134	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F14.raw	14	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 135	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F15.raw	15	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 136	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F16.raw	16	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 137	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F17.raw	17	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 138	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F18.raw	18	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 139	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F19.raw	19	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 140	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F20.raw	20	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 141	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F21.raw	21	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 142	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F22.raw	22	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 143	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F23.raw	23	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-6	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 144	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library6_F24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library6_F24.raw	24	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 145	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F1_.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F1_.raw	1	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 146	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F2.raw	2	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 147	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F3.raw	3	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 148	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F4.raw	4	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 149	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F5.raw	5	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 150	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F6.raw	6	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 151	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F7.raw	7	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 152	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F8.raw	8	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 153	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F9.raw	9	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 154	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F10.raw	10	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 155	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F11.raw	11	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 156	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F12.raw	12	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 157	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F13.raw	13	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 158	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F14.raw	14	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 159	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F15.raw	15	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 160	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F16.raw	16	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
PXD009348-Sample-7	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	run 161	proteomic profiling by mass spectrometer	20170405_QEp2_PhGe_SA_LC12-14_Library7_F17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20170405_QEp2_PhGe_SA_LC12-14_Library7_F17.raw	17	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=variable	7 ppm	20 ppm	Blood Plasma
