source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell line]	characteristics[cellosaurus]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[individual]	Material Type	assay name	comment[file uri]	comment[proteomics data acquisition method]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[fraction identifier]	comment[MS1 scan range]	comment[MS2 scan range]	comment[technical replicate]	comment[data file]	factor value[cell line]
PXD009273-Sample-124	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	124	not available	cell line	run 124	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_028_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_028_SW.mzML	HeLa
PXD009273-Sample-125	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	125	not available	cell line	run 125	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_051_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_051_SW.mzML	HeLa
PXD009273-Sample-126	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	126	not available	cell line	run 126	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_046_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_046_SW.mzML	HeLa
PXD009273-Sample-127	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	127	not available	cell line	run 127	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_047_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_047_SW.mzML	HeLa
PXD009273-Sample-128	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	128	not available	cell line	run 128	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_022_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_022_SW.mzML	HeLa
PXD009273-Sample-129	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	129	not available	cell line	run 129	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_024_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_024_SW.mzML	HeLa
PXD009273-Sample-130	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	130	not available	cell line	run 130	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_007_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_007_SW.mzML	HeLa
PXD009273-Sample-131	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	131	not available	cell line	run 131	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_009_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_009_SW.mzML	HeLa
PXD009273-Sample-132	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	132	not available	cell line	run 132	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_016_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_016_SW.mzML	HeLa
PXD009273-Sample-133	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	133	not available	cell line	run 133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_018_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_018_SW.mzML	HeLa
PXD009273-Sample-134	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	134	not available	cell line	run 134	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_004_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_004_SW.mzML	HeLa
PXD009273-Sample-135	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	135	not available	cell line	run 135	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_006_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_006_SW.mzML	HeLa
PXD009273-Sample-136	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	136	not available	cell line	run 136	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_033_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_033_SW.mzML	HeLa
PXD009273-Sample-137	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	137	not available	cell line	run 137	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_034_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_034_SW.mzML	HeLa
PXD009273-Sample-138	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	138	not available	cell line	run 138	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_052_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_052_SW.mzML	HeLa
PXD009273-Sample-139	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	139	not available	cell line	run 139	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_027_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_027_SW.mzML	HeLa
PXD009273-Sample-140	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	140	not available	cell line	run 140	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_010_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_010_SW.mzML	HeLa
PXD009273-Sample-141	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	141	not available	cell line	run 141	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/02/PXD009273/yanliu_Y151205_012_SW.mzML	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	100m/z-1250m/z	100m/z-1250m/z	1	yanliu_Y151205_012_SW.mzML	HeLa
