source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	comment[biological replicate]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	value[organism part]
PXD004352-Sample-10	Homo sapiens	Blood	29	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	29	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-10	Homo sapiens	Blood	30	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	30	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-10	Homo sapiens	Blood	31	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	31	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-11	Homo sapiens	Blood	32	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	32	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-11	Homo sapiens	Blood	33	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	33	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-11	Homo sapiens	Blood	34	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	34	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-12	Homo sapiens	Blood	35	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	35	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-12	Homo sapiens	Blood	36	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	36	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-12	Homo sapiens	Blood	37	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	37	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-13	Homo sapiens	Blood	38	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	38	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-13	Homo sapiens	Blood	39	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	39	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-13	Homo sapiens	Blood	40	Regulatory T cell	not available	not available	not available	not available	Normal	no depletion	40	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	41	dentritic cells	not available	not available	not available	not available	Normal	no depletion	41	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	42	dentritic cells	not available	not available	not available	not available	Normal	no depletion	42	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	43	dentritic cells	not available	not available	not available	not available	Normal	no depletion	43	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	44	dentritic cells	not available	not available	not available	not available	Normal	no depletion	44	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_04	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_04.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_04.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	45	dentritic cells	not available	not available	not available	not available	Normal	no depletion	45	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	46	dentritic cells	not available	not available	not available	not available	Normal	no depletion	46	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	47	dentritic cells	not available	not available	not available	not available	Normal	no depletion	47	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	48	dentritic cells	not available	not available	not available	not available	Normal	no depletion	48	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_04	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_04.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_04.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-16	Homo sapiens	Blood	49	dentritic cells	not available	not available	not available	not available	Normal	no depletion	49	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_01	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-16	Homo sapiens	Blood	50	dentritic cells	not available	not available	not available	not available	Normal	no depletion	50	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_02	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-16	Homo sapiens	Blood	51	dentritic cells	not available	not available	not available	not available	Normal	no depletion	51	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_03	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-17	Homo sapiens	Blood	52	dentritic cells	not available	not available	not available	not available	Normal	no depletion	52	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_01	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-17	Homo sapiens	Blood	53	dentritic cells	not available	not available	not available	not available	Normal	no depletion	53	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_02	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-17	Homo sapiens	Blood	54	dentritic cells	not available	not available	not available	not available	Normal	no depletion	54	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_03	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-18	Homo sapiens	Blood	55	dentritic cells	not available	not available	not available	not available	Normal	no depletion	55	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_01	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-18	Homo sapiens	Blood	56	dentritic cells	not available	not available	not available	not available	Normal	no depletion	56	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_02	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-18	Homo sapiens	Blood	57	dentritic cells	not available	not available	not available	not available	Normal	no depletion	57	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_03	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidated;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
