source name	characteristics[organism]	characteristics[organism part]	characteristics[individual]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[depletion]	comment[biological replicate]	characteristics[sampling time]	assay name	Technology type	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[fractionation method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[modification parameter]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	value[organism part]
PXD004352-Sample-10	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-10	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-10	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_n_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-11	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-11	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-11	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_mTregs_p_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-12	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-12	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-12	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_n_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-13	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-13	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-13	Homo sapiens	Blood	1	Regulatory T cell	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_nTregs_p_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-14	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_n_04	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_n_04.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_n_04.raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_01	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_02	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_03	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-15	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150112_EXQ00_JaRi_SA_Sups_pDC_p_04	proteomic profiling by mass spectrometry	20150112_EXQ00_JaRi_SA_Sups_pDC_p_04.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150112_EXQ00_JaRi_SA_Sups_pDC_p_04.raw	1	no applicable	AC=MS:1002038;NT=label free sample	4	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-16	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_01	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-16	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_02	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-16	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_03	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_CTR_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-17	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_01	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-17	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_02	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-17	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_03	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LPS_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-18	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_01	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_01.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_01.raw	1	no applicable	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-18	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_02	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_02.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_02.raw	1	no applicable	AC=MS:1002038;NT=label free sample	2	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
PXD004352-Sample-18	Homo sapiens	Blood	1	dentritic cells	not available	not available	not available	not available	Healthy	no depletion	1	not available	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_03	proteomic profiling by mass spectrometry	20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_03.raw	https://www.ebi.ac.uk/pride/archive/projects/PXD004352/20150817_QEp8_JaRi_SA_Sups_DCmyeloid_LTA_03.raw	1	no applicable	AC=MS:1002038;NT=label free sample	3	NT=Trypsin; AC=MS:1001251; CS=(?<=[KR])(?!P)	AC=MS:1000484; NT=Orbitrap	AC=MS:1002523; NT=Q Exactive HF	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Deamidation;AC=UNIMOD:7;MT=variable	27 NCE	7 ppm	20 ppm	Blood
