source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[ancestry category]	characteristics[sex]	characteristics[age]	characteristics[subtype]	characteristics[biological replicate]	characteristics[individual]	material type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[subtype]
PXD010429-Sample-6	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC050	tissue	run 30	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx05-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx05-run1.raw	5	1	TMT131	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-1	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-126	tissue	run 31	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	6	1	TMT126	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-2	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-127	tissue	run 32	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	6	1	TMT127	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-3	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed A	1	SCC015	tissue	run 33	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	6	1	TMT128	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed A
PXD010429-Sample-4	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC047	tissue	run 34	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	6	1	TMT129	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-5	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed B	1	SCC024	tissue	run 35	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	6	1	TMT130	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed B
PXD010429-Sample-6	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC050	tissue	run 36	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx06-run1.raw	6	1	TMT131	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-1	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-126	tissue	run 37	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	7	1	TMT126	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-2	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-127	tissue	run 38	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	7	1	TMT127	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-3	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed A	1	SCC015	tissue	run 39	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	7	1	TMT128	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed A
PXD010429-Sample-4	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC047	tissue	run 40	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	7	1	TMT129	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-5	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed B	1	SCC024	tissue	run 41	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	7	1	TMT130	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed B
PXD010429-Sample-6	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC050	tissue	run 42	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx07-run1.raw	7	1	TMT131	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-1	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-126	tissue	run 43	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	8	1	TMT126	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-2	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-127	tissue	run 44	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	8	1	TMT127	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-3	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed A	1	SCC015	tissue	run 45	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	8	1	TMT128	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed A
PXD010429-Sample-4	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC047	tissue	run 46	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	8	1	TMT129	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-5	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed B	1	SCC024	tissue	run 47	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	8	1	TMT130	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed B
PXD010429-Sample-6	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC050	tissue	run 48	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx08-run1.raw	8	1	TMT131	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-1	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-126	tissue	run 49	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	9	1	TMT126	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-2	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-127	tissue	run 50	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	9	1	TMT127	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-3	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed A	1	SCC015	tissue	run 51	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	9	1	TMT128	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed A
PXD010429-Sample-4	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC047	tissue	run 52	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	9	1	TMT129	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-5	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed B	1	SCC024	tissue	run 53	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	9	1	TMT130	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed B
PXD010429-Sample-6	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC050	tissue	run 54	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx09-run1.raw	9	1	TMT131	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-1	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-126	tissue	run 55	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	10	1	TMT126	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-2	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	not applicable	1	Pool_TMT01-127	tissue	run 56	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	10	1	TMT127	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Norm
PXD010429-Sample-3	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed A	1	SCC015	tissue	run 57	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	10	1	TMT128	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed A
PXD010429-Sample-4	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Redox A	1	SCC047	tissue	run 58	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	10	1	TMT129	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Redox A
PXD010429-Sample-5	Homo sapiens	lung	not available	not applicable	adult	squamous cell lung cancer	not available	not available	not available	Inflamed B	1	SCC024	tissue	run 59	proteomic profiling by mass spectrometry	20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010429/20160609_Haura-SCC-PG_TMT01-2-Fx10-run1.raw	10	1	TMT130	NT=Q Exactive Plus;AC=MS:1001911	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Gln->pyro-Glu;AC=UNIMOD:28;PP=Any N-term;MT=variable	NT= TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT= TMT6plex;AC=UNIMOD:737;PP=Any N-term;MT=Fixed	10 ppm	0.5 Da	Inflamed B
