source name	characteristics[organism]	characteristics[organism part]	characteristics[sampling site]	characteristics[cell line]	characteristics[cellosaurus]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[developmental stage]	characteristics[biological replicate]	characteristics[individual]	Material Type	assay name	comment[file uri]	comment[proteomics data acquisition method]	comment[fractionation method]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[label]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[fraction identifier]	comment[MS1 scan range]	comment[MS2 scan range]	comment[technical replicate]	comment[data file]	factor value[cell line]
PXD048325-Sample-108	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	108	not available	cell line	run 108	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A12_12.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_A12_12.raw	HeLa
PXD048325-Sample-109	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	109	not available	cell line	run 109	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B1_13.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B1_13.raw	HeLa
PXD048325-Sample-110	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	110	not available	cell line	run 110	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B2_14.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B2_14.raw	HeLa
PXD048325-Sample-111	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	111	not available	cell line	run 111	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B3_15.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B3_15.raw	HeLa
PXD048325-Sample-112	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	112	not available	cell line	run 112	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B4_16.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B4_16.raw	HeLa
PXD048325-Sample-113	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	113	not available	cell line	run 113	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B5_17.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B5_17.raw	HeLa
PXD048325-Sample-114	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	114	not available	cell line	run 114	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B6_18.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B6_18.raw	HeLa
PXD048325-Sample-115	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	115	not available	cell line	run 115	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B7_19.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B7_19.raw	HeLa
PXD048325-Sample-116	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	116	not available	cell line	run 116	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B8_20.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B8_20.raw	HeLa
PXD048325-Sample-117	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	117	not available	cell line	run 117	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B9_21.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B9_21.raw	HeLa
PXD048325-Sample-118	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	118	not available	cell line	run 118	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B10_22.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B10_22.raw	HeLa
PXD048325-Sample-119	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	119	not available	cell line	run 119	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B11_23.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B11_23.raw	HeLa
PXD048325-Sample-120	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	120	not available	cell line	run 120	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B12_24.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_B12_24.raw	HeLa
PXD048325-Sample-121	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	121	not available	cell line	run 121	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C1_25.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C1_25.raw	HeLa
PXD048325-Sample-122	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	122	not available	cell line	run 122	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C2_26.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C2_26.raw	HeLa
PXD048325-Sample-123	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	123	not available	cell line	run 123	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C3_27.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C3_27.raw	HeLa
PXD048325-Sample-124	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	124	not available	cell line	run 124	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C4_28.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C4_28.raw	HeLa
PXD048325-Sample-125	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	125	not available	cell line	run 125	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C5_29.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C5_29.raw	HeLa
PXD048325-Sample-126	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	126	not available	cell line	run 126	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C6_30.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C6_30.raw	HeLa
PXD048325-Sample-127	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	127	not available	cell line	run 127	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C7_31.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C7_31.raw	HeLa
PXD048325-Sample-128	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	128	not available	cell line	run 128	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C8_32.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C8_32.raw	HeLa
PXD048325-Sample-129	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	129	not available	cell line	run 129	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C9_33.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C9_33.raw	HeLa
PXD048325-Sample-130	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	130	not available	cell line	run 130	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C10_34.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C10_34.raw	HeLa
PXD048325-Sample-131	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	131	not available	cell line	run 131	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C11_35.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C11_35.raw	HeLa
PXD048325-Sample-132	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	132	not available	cell line	run 132	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C12_36.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_C12_36.raw	HeLa
PXD048325-Sample-133	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	133	not available	cell line	run 133	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_D1_37.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_D1_37.raw	HeLa
PXD048325-Sample-134	Homo sapiens	cervix	Uterus	HeLa	CVCL_0030	African American	30Y6M	Female	Human papillomavirus-related cervical adenocarcinoma	epithelial	adult	134	not available	cell line	run 134	https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/06/PXD048325/20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_D2_38.raw	NT=Data-Independent Acquisition;AC=NCIT:C161786	NT=High-performance liquid chromatography;AC=PRIDE:0000565	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;AC=UNIMOD:4;MT=fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=Any N-term;AC=UNIMOD:1	AC=MS:1002038;NT=label free sample	40 ppm	40 ppm	1	300m/z-1250m/z	300m/z-1250m/z	1	20240307_AST0_Evo10_AHK_100SPD_OT2_Hela1ug_500ng_plate2_D2_38.raw	HeLa
