source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[xenograft]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	factor value[disease]
PDC000154-Sample-8	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f06.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XMWEpIADtvU-e3WpTRkodtWDYRVYeNGGgOUFQcyt47JigydfDZIIe-1GWgcCdvpz-tqJEas-m56zTn3yNXgA8GE~QLdnr6PDYgEajrwMhNgXcrMaRal9EGLudaUeexf3lfoa0w9aKs-c9KZ-wxkAUsacodfNHoW~ljKm-sjeMJU98tzdYGIrR7O0ocFttEfSpWh96DkFJz0O4yezJqTugsLS6AIDhz5EagZnHrbLnqNDcM8Ho4EL2qKvdSGOKJJlzPnBjDNSWVFsC6u9xLbt1rI5wHYsY4ee3RCQuZFVAVqrjyUSgBglk-tXj6XcH5ordBKfe9Gs87PGGmyQc8l5mA__	1	6	TMT130N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-9	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f06.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XMWEpIADtvU-e3WpTRkodtWDYRVYeNGGgOUFQcyt47JigydfDZIIe-1GWgcCdvpz-tqJEas-m56zTn3yNXgA8GE~QLdnr6PDYgEajrwMhNgXcrMaRal9EGLudaUeexf3lfoa0w9aKs-c9KZ-wxkAUsacodfNHoW~ljKm-sjeMJU98tzdYGIrR7O0ocFttEfSpWh96DkFJz0O4yezJqTugsLS6AIDhz5EagZnHrbLnqNDcM8Ho4EL2qKvdSGOKJJlzPnBjDNSWVFsC6u9xLbt1rI5wHYsY4ee3RCQuZFVAVqrjyUSgBglk-tXj6XcH5ordBKfe9Gs87PGGmyQc8l5mA__	1	6	TMT130C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-10	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f06.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=XMWEpIADtvU-e3WpTRkodtWDYRVYeNGGgOUFQcyt47JigydfDZIIe-1GWgcCdvpz-tqJEas-m56zTn3yNXgA8GE~QLdnr6PDYgEajrwMhNgXcrMaRal9EGLudaUeexf3lfoa0w9aKs-c9KZ-wxkAUsacodfNHoW~ljKm-sjeMJU98tzdYGIrR7O0ocFttEfSpWh96DkFJz0O4yezJqTugsLS6AIDhz5EagZnHrbLnqNDcM8Ho4EL2qKvdSGOKJJlzPnBjDNSWVFsC6u9xLbt1rI5wHYsY4ee3RCQuZFVAVqrjyUSgBglk-tXj6XcH5ordBKfe9Gs87PGGmyQc8l5mA__	1	6	TMT131	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-1	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT126	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-2	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT127N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-3	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT127C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-4	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT128N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-5	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT128C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-6	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT129N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-7	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT129C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-8	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT130N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-9	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT130C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-10	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/01CPTAC_P93P94CompRef_W_BI_20180425_KR_f07.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HVYMy-D7tCEozxbfRsVgieOthgfFbA71c2rnX8dkN-M9OH-Z4KE7pySH3WvQULv9zU7nGsP4-rfjv8VgCPduviWTjqwEZbe0VQb0Ror6iK7LvQjFwi2vbuX8Nrdru8l-n7by6ottcKjjdfqIglKXkgPGXCJIpHEYLq7jK1v402kL48k5vpC2497NOU6HEzNZueK0pL-Qb-DBXFzmxLDbYr-BoS4sN3s9PiIT8VOi5Sy6TTgYAWpN5diwZ3XL6Mrr3w-~OAwYq6kQBLH4iVgftPOMZ3hPsv3oSnPTLOh4GA-wBRAAJ5vMXXjnU2z9kM~4m6qk--BTf3J1K~ulNDuxdA__	1	7	TMT131	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
