source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[biological replicate]	Material Type	assay name	Technology Type	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell type]
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 145	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr2-3_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr2-3_R2.raw	2	2	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 146	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr4-5_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr4-5_R2.raw	2	3	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 147	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr6-7_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr6-7_R2.raw	2	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 148	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr8-9_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr8-9_R2.raw	2	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 149	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr10-11_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr10-11_R2.raw	2	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 150	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr12-13_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr12-13_R2.raw	2	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 151	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr14-15_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr14-15_R2.raw	2	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 152	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr16-17-18_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr16-17-18_R2.raw	2	9	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 153	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr19-20-21_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr19-20-21_R2.raw	2	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 154	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_Fr22-23-24_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_Fr22-23-24_R2.raw	2	11	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 155	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_FrD_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_FrD_R2.raw	2	12	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-6	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 156	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-013_FrE-F_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-013_FrE-F_R2.raw	2	13	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 157	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr1_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr1_R1.raw	1	1	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 158	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr2-3_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr2-3_R1.raw	1	2	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 159	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr4-5_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr4-5_R1.raw	1	3	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 160	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr6-7_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr6-7_R1.raw	1	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 161	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr8-9_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr8-9_R1.raw	1	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 162	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr10-11_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr10-11_R1.raw	1	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 163	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr12-13_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr12-13_R1.raw	1	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 164	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr14-15_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr14-15_R1.raw	1	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 165	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr16-17-18_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr16-17-18_R1.raw	1	9	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 166	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr19-20-21_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr19-20-21_R1.raw	1	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 167	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr22-23-24_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr22-23-24_R1.raw	1	11	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 168	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_FrD_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_FrD_R1.raw	1	12	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 169	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_FrE-F_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_FrE-F_R1.raw	1	13	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 170	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr1_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr1_R2.raw	2	1	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 171	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr2-3_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr2-3_R2.raw	2	2	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 172	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr4-5_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr4-5_R2.raw	2	3	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 173	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr6-7_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr6-7_R2.raw	2	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 174	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr8-9_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr8-9_R2.raw	2	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 175	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr10-11_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr10-11_R2.raw	2	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 176	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr12-13_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr12-13_R2.raw	2	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 177	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr14-15_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr14-15_R2.raw	2	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	run 179	proteomic profiling by mass spectrometry	AC=MS:1002038;NT=label free sample	PreV-030_Fr19-20-21_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr19-20-21_R2.raw	2	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
