source name	characteristics[organism]	characteristics[cell line]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[cleavage agent details]	factor value[cell line]
MSV000080374-Sample-5	Homo sapiens	fr07	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run52	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr07_140508173515.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr07_140508173515.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	fr07
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run53	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run54	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run55	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run56	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run57	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run58	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run59	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-4	Homo sapiens	T84	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run60	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_T84_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	T84
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run61	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run62	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run63	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run64	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run65	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run66	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run67	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run68	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run69	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run70	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run71	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run72	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run73	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run74	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-6	Homo sapiens	V9P	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run75	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_V9P_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	V9P
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run76	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run77	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run78	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run79	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run80	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run81	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run82	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr07.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr07.raw	1	7	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run83	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr08.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr08.raw	1	8	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run84	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr09.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr09.raw	1	9	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run85	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr10.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr10.raw	1	10	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run86	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr11.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr11.raw	1	11	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run87	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr12.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr12.raw	1	12	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run88	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr13.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr13.raw	1	13	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run89	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr14.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr14.raw	1	14	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-7	Homo sapiens	VACO4S	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run90	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr15.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO4S_fr15.raw	1	15	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO4S
MSV000080374-Sample-8	Homo sapiens	VACO5	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run91	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr01.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr01.raw	1	1	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO5
MSV000080374-Sample-8	Homo sapiens	VACO5	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run92	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr02.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr02.raw	1	2	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO5
MSV000080374-Sample-8	Homo sapiens	VACO5	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run93	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr03.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr03.raw	1	3	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO5
MSV000080374-Sample-8	Homo sapiens	VACO5	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run94	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr04.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr04.raw	1	4	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO5
MSV000080374-Sample-8	Homo sapiens	VACO5	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run95	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr05.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr05.raw	1	5	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO5
MSV000080374-Sample-8	Homo sapiens	VACO5	not available	not available	cell line	not available	CRC	1	not available	not available	cell line	run96	proteomic profiling by mass spectrometry	MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr06.raw	ftp://massive.ucsd.edu/v01/MSV000080374/MSV000080374/raw/RAW/A0253_kfs_20140421r_VACO5_fr06.raw	1	6	label free	LTQ Orbitrap Velos;AC=MS:1001742	NT=HCD;AC=PRIDE:0000590	not available	20 ppm	20 ppm	NT=Trypsin;AC=MS:1001251	VACO5
